WP_199560053.1	MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase DacD [Pantoea]
WP_199623158.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus alkalitolerans]
WP_199677330.1	D-alanyl-D-alanine carboxypeptidase family protein [Ureibacillus yapensis]
WP_219168391.1	D-alanyl-D-alanine carboxypeptidase family protein [Rossellomorea orangium]
WP_204548429.1	D-alanyl-D-alanine carboxypeptidase family protein [Peribacillus deserti]
WP_242601678.1	D-alanyl-D-alanine carboxypeptidase family protein [Legionella lansingensis]
WP_245638955.1	D-alanyl-D-alanine carboxypeptidase family protein [Priestia koreensis]
WP_246451979.1	D-alanyl-D-alanine carboxypeptidase family protein [Alkalicella caledoniensis]
WP_250815081.1	D-alanyl-D-alanine carboxypeptidase family protein [Clostridium swellfunianum]
WP_258571736.1	D-alanyl-D-alanine carboxypeptidase family protein [Actinomadura parmotrematis]
WP_258576296.1	D-alanyl-D-alanine carboxypeptidase DacA [Candidatus Pantoea persica]
WP_309490386.1	D-alanyl-D-alanine carboxypeptidase family protein [Oceaniferula flava]
WP_324715619.1	D-alanyl-D-alanine carboxypeptidase family protein [Carboxydichorda subterranea]
WP_324718193.1	D-alanyl-D-alanine carboxypeptidase family protein [Carboxydichorda subterranea]
WP_336471601.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Bacillus]
WP_377338282.1	D-alanyl-D-alanine carboxypeptidase family protein [Plantactinospora siamensis]
WP_213513385.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus montaniterrae]
WP_443076624.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces rubellus]
WP_425262758.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus thermotolerans]
WP_425320491.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus]
WP_010248103.1	D-alanyl-D-alanine carboxypeptidase family protein [Acetivibrio cellulolyticus]
WP_013822237.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Desulfofundulus]
WP_027625579.1	D-alanyl-D-alanine carboxypeptidase family protein [Clostridium lundense]
WP_052379520.1	D-alanyl-D-alanine carboxypeptidase [Tepidicaulis marinus]
WP_073353870.1	D-alanyl-D-alanine carboxypeptidase family protein [Lampropedia hyalina]
WP_082113349.1	D-alanyl-D-alanine carboxypeptidase family protein [Pseudomonas psychrophila]
WP_099065407.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase DacA [Serratia]
WP_127957708.1	D-alanyl-D-alanine carboxypeptidase DacA [Serratia microhaemolytica]
WP_123975656.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces]
WP_132805497.1	D-alanyl-D-alanine carboxypeptidase [Tepidamorphus gemmatus]
WP_144449677.1	D-alanyl-D-alanine carboxypeptidase family protein [Halalkalibacter nanhaiisediminis]
WP_153462834.1	D-alanyl-D-alanine carboxypeptidase family protein [Sediminibacillus terrae]
WP_155282431.1	D-alanyl-D-alanine carboxypeptidase family protein [Leptotrichia trevisanii]
WP_153728388.1	D-alanyl-D-alanine carboxypeptidase family protein [Salinibacillus xinjiangensis]
WP_166933201.1	MULTISPECIES: serine hydrolase [Pantoea]
WP_191775507.1	serine-type D-Ala-D-Ala carboxypeptidase [Escherichia whittamii]
WP_218282765.1	D-alanyl-D-alanine carboxypeptidase family protein [Crassaminicella indica]
WP_218282770.1	D-alanyl-D-alanine carboxypeptidase family protein [Crassaminicella indica]
WP_222641879.1	D-alanyl-D-alanine carboxypeptidase family protein [Virgibacillus saliphilus]
WP_222681624.1	D-alanyl-D-alanine carboxypeptidase DacA [Erwinia persicina]
WP_233696527.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus profundus]
WP_240985388.1	D-alanyl-D-alanine carboxypeptidase family protein [Acididesulfobacillus acetoxydans]
WP_319930745.1	D-alanyl-D-alanine carboxypeptidase DacA [Xenorhabdus santafensis]
WP_342779792.1	D-alanyl-D-alanine carboxypeptidase family protein [Falsiphaeobacter marinintestinus]
WP_376845525.1	D-alanyl-D-alanine carboxypeptidase family protein [Camelliibacillus cellulosilyticus]
WP_405949305.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces prunicolor]
WP_413811457.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces lacaronensis]
WP_413811742.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces lacaronensis]
WP_425486370.1	D-alanyl-D-alanine carboxypeptidase family protein [Gracilibacillus halotolerans]
WP_425503794.1	D-alanyl-D-alanine carboxypeptidase family protein [Solibaculum mannosilyticum]
WP_049596570.1	serine hydrolase [Yersinia nurmii]
WP_070121574.1	D-alanyl-D-alanine carboxypeptidase family protein [Bacillus marinisedimentorum]
WP_065966506.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces]
WP_057764284.1	D-alanyl-D-alanine carboxypeptidase family protein [Cytobacillus praedii]
WP_099110669.1	MULTISPECIES: serine hydrolase [Xenorhabdus]
WP_109278681.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces orinoci]
WP_109398182.1	D-alanyl-D-alanine carboxypeptidase DacA [Proteus faecis]
WP_162363140.1	D-alanyl-D-alanine carboxypeptidase family protein [Aminipila terrae]
WP_181150184.1	MULTISPECIES: serine hydrolase [Photorhabdus]
WP_186994870.1	D-alanyl-D-alanine carboxypeptidase family protein [Blautia difficilis]
WP_191749193.1	D-alanyl-D-alanine carboxypeptidase family protein [Clostridium gallinarum]
WP_205825435.1	D-alanyl-D-alanine carboxypeptidase family protein [Microbispora catharanthi]
WP_232333962.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Thermoactinomyces]
WP_244527531.1	D-alanyl-D-alanine carboxypeptidase family protein [Lihuaxuella thermophila]
WP_249100711.1	D-alanyl-D-alanine carboxypeptidase family protein [Sporolactobacillus mangiferae]
WP_249282444.1	D-alanyl-D-alanine carboxypeptidase family protein [Ligaoa zhengdingensis]
WP_271459993.1	serine hydrolase [Pantoea leporis]
WP_330381860.1	D-alanyl-D-alanine carboxypeptidase family protein [Defluviitalea phaphyphila]
WP_413073996.1	D-alanyl-D-alanine carboxypeptidase family protein [Shouchella phoenicis]
WP_408014794.1	D-alanyl-D-alanine carboxypeptidase family protein [Robertmurraya siralis]
WP_422444649.1	D-alanyl-D-alanine carboxypeptidase family protein [Thermorhabdus hydrogeniformans]
WP_430743729.1	D-alanyl-D-alanine carboxypeptidase family protein [Anoxybacillus dikiliensis]
WP_012448090.1	D-alanyl-D-alanine carboxypeptidase family protein [Natranaerobius thermophilus]
WP_030609110.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces sclerotialus]
WP_035340065.1	D-alanyl-D-alanine carboxypeptidase family protein [Halalkalibacter hemicellulosilyticus]
WP_047000898.1	D-alanyl-D-alanine carboxypeptidase family protein [Clostridium sartagoforme]
WP_074095665.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus xylanexedens]
WP_081188220.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Parageobacillus]
WP_076942321.1	serine hydrolase [Serratia oryzae]
WP_088554148.1	D-alanyl-D-alanine carboxypeptidase family protein [Calderihabitans maritimus]
WP_084413981.1	D-alanyl-D-alanine carboxypeptidase family protein [Salibacterium aidingense]
WP_095628995.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Megasphaera]
WP_147533837.1	D-alanyl-D-alanine carboxypeptidase family protein [Bacillus marasmi]
WP_147593424.1	D-alanyl-D-alanine carboxypeptidase family protein [Brotomerdimonas butyrica]
WP_164362753.1	D-alanyl-D-alanine carboxypeptidase family protein [Sulfuriroseicoccus oceanibius]
WP_188527994.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus abyssi]
WP_195900133.1	D-alanyl-D-alanine carboxypeptidase family protein [Nonomuraea cypriaca]
WP_204698280.1	D-alanyl-D-alanine carboxypeptidase family protein [Geomicrobium sediminis]
WP_208852126.1	serine-type D-Ala-D-Ala carboxypeptidase DacD [Mixta intestinalis]
WP_216521933.1	D-alanyl-D-alanine carboxypeptidase family protein [Tissierella simiarum]
WP_220195374.1	helix-turn-helix domain-containing protein [Ktedonospora formicarum]
WP_216528494.1	D-alanyl-D-alanine carboxypeptidase family protein [Paraeggerthella hominis]
WP_233695697.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus profundus]
WP_236777864.1	D-alanyl-D-alanine carboxypeptidase family protein [Anoxybacter fermentans]
WP_249294833.1	D-alanyl-D-alanine carboxypeptidase family protein [Fumia xinanensis]
WP_249295445.1	D-alanyl-D-alanine carboxypeptidase family protein [Fumia xinanensis]
WP_261836485.1	D-alanyl-D-alanine carboxypeptidase family protein [Vibrio ishigakensis]
WP_249313829.1	D-alanyl-D-alanine carboxypeptidase family protein [Congzhengia minquanensis]
WP_344023504.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces luteireticuli]
WP_346078901.1	D-alanyl-D-alanine carboxypeptidase DacA [Gibbsiella dentisursi]
WP_353943504.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces tabacisoli]
WP_382395606.1	D-alanyl-D-alanine carboxypeptidase family protein [Lentibacillus juripiscarius]
WP_425428298.1	D-alanyl-D-alanine carboxypeptidase family protein [Thermovenabulum gondwanense]
WP_425489205.1	D-alanyl-D-alanine carboxypeptidase family protein [Caproicibacterium amylolyticum]
WP_008909659.1	D-alanyl-D-alanine carboxypeptidase family protein [Caloramator australicus]
WP_013499379.1	D-alanyl-D-alanine carboxypeptidase family protein [Hominimerdicola alba]
WP_027366031.1	D-alanyl-D-alanine carboxypeptidase family protein [Desulfotruncus alcoholivorax]
WP_052474088.1	D-alanyl-D-alanine carboxypeptidase family protein [Jeotgalibacillus alimentarius]
WP_152802461.1	D-alanyl-D-alanine carboxypeptidase family protein [Alkalibaculum sporogenes]
WP_078606884.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces flavidovirens]
WP_114916672.1	D-alanyl-D-alanine carboxypeptidase family protein [Oceanobacillus zhaokaii]
WP_134380202.1	D-alanyl-D-alanine carboxypeptidase family protein [Jeotgalibacillus salarius]
WP_151754764.1	D-alanyl-D-alanine carboxypeptidase family protein [Dictyobacter vulcani]
WP_151758589.1	D-alanyl-D-alanine carboxypeptidase family protein [Dictyobacter vulcani]
WP_138227702.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus algicola]
WP_173216014.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus alba]
WP_161977966.1	D-alanyl-D-alanine carboxypeptidase family protein [Dictyobacter kobayashii]
WP_170157231.1	D-alanyl-D-alanine carboxypeptidase family protein [Roseimicrobium gellanilyticum]
WP_186877459.1	D-alanyl-D-alanine carboxypeptidase family protein [Flintibacter faecis]
WP_186919708.1	D-alanyl-D-alanine carboxypeptidase family protein [Lawsonibacter faecis]
WP_205960776.1	D-alanyl-D-alanine carboxypeptidase family protein [Pseudoramibacter porci]
WP_197351781.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces bathyalis]
WP_237722306.1	D-alanyl-D-alanine carboxypeptidase family protein [Keratinibaculum paraultunense]
WP_338540046.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus tundrae]
WP_344403121.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces longisporus]
WP_269811947.1	D-alanyl-D-alanine carboxypeptidase family protein [Nocardia acididurans]
WP_343223779.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus oenotherae]
WP_343260969.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus hubeiensis]
WP_390108768.1	D-alanyl-D-alanine carboxypeptidase family protein [Faecalimonas umbilicata]
WP_014827819.1	D-alanyl-D-alanine carboxypeptidase family protein [Desulfosporosinus acidiphilus]
WP_021284026.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Clostridium]
WP_027308248.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Caloramator]
WP_035665441.1	D-alanyl-D-alanine carboxypeptidase family protein [Halalkalibacter akibai]
WP_035721008.1	D-alanyl-D-alanine carboxypeptidase family protein [Gracilibacillus boraciitolerans]
WP_018660500.1	D-alanyl-D-alanine carboxypeptidase family protein [Heyndrickxia acidiproducens]
WP_023510356.1	D-alanyl-D-alanine carboxypeptidase family protein [Sporolactobacillus laevolacticus]
WP_050358323.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces]
WP_052343883.1	D-alanyl-D-alanine carboxypeptidase family protein [Bacillus massiliigorillae]
WP_050419367.1	D-alanyl-D-alanine carboxypeptidase family protein [Bradyrhizobium tropiciagri]
WP_050615601.1	D-alanyl-D-alanine carboxypeptidase family protein [Bacillus testis]
WP_039828662.1	D-alanyl-D-alanine carboxypeptidase family protein [Nocardia testacea]
WP_086168173.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces pharetrae]
WP_075866012.1	D-alanyl-D-alanine carboxypeptidase family protein [Carboxydothermus islandicus]
WP_090922322.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus polysaccharolyticus]
WP_139345701.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Siminovitchia]
WP_163066973.1	D-alanyl-D-alanine carboxypeptidase family protein [Aminipila butyrica]
WP_186869822.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Ornithinibacillus]
WP_186869833.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Ornithinibacillus]
WP_235182531.1	D-alanyl-D-alanine carboxypeptidase family protein [Gracilibacillus boraciitolerans]
WP_269866715.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus]
WP_439331805.1	D-alanyl-D-alanine carboxypeptidase family protein [Onishia niordana]
WP_422443820.1	D-alanyl-D-alanine carboxypeptidase family protein [Thermorhabdus hydrogeniformans]
WP_422443860.1	D-alanyl-D-alanine carboxypeptidase family protein [Thermorhabdus hydrogeniformans]
WP_456357831.1	D-alanyl-D-alanine carboxypeptidase family protein [Anaerozeibacter quisquiliarum]
WP_019122913.1	D-alanyl-D-alanine carboxypeptidase family protein [Brevibacillus massiliensis]
WP_019209447.1	serine hydrolase [Yersinia massiliensis]
WP_022679503.1	D-alanyl-D-alanine carboxypeptidase family protein [Sandarakinorhabdus limnophila]
WP_013485093.1	D-alanyl-D-alanine carboxypeptidase family protein [Ethanoligenens harbinense]
WP_018085838.1	D-alanyl-D-alanine carboxypeptidase family protein [Desulfurispora thermophila]
WP_035894507.1	serine-type D-Ala-D-Ala carboxypeptidase [Kluyvera ascorbata]
WP_046742000.1	D-alanyl-D-alanine carboxypeptidase family protein [Lampropedia cohaerens]
WP_078768502.1	D-alanyl-D-alanine carboxypeptidase family protein [Eubacterium coprostanoligenes]
WP_078791685.1	D-alanyl-D-alanine carboxypeptidase family protein [Megasphaera cerevisiae]
WP_100536285.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus]
WP_089532320.1	D-alanyl-D-alanine carboxypeptidase family protein [Virgibacillus necropolis]
WP_111149153.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus sambharensis]
WP_089611100.1	D-alanyl-D-alanine carboxypeptidase family protein [Dehalobacterium formicoaceticum]
WP_132279704.1	D-alanyl-D-alanine carboxypeptidase family protein [Natranaerovirga hydrolytica]
WP_139489248.1	D-alanyl-D-alanine carboxypeptidase family protein [Brevibacillus dissolubilis]
WP_183581915.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus rhizosphaerae]
WP_215351236.1	D-alanyl-D-alanine carboxypeptidase family protein [Sphingopyxis soli]
WP_240083325.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Pelotomaculum]
WP_246552808.1	D-alanyl-D-alanine carboxypeptidase family protein [Paenibacillus tritici]
WP_227755536.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Anaerovoracaceae]
WP_255558867.1	D-alanyl-D-alanine carboxypeptidase family protein [Horticoccus luteus]
WP_248253029.1	D-alanyl-D-alanine carboxypeptidase family protein [Fictibacillus marinisediminis]
WP_283889104.1	D-alanyl-D-alanine carboxypeptidase family protein [Fictibacillus enclensis]
WP_236050630.1	D-alanyl-D-alanine carboxypeptidase family protein [Nonomuraea cypriaca]
WP_320257155.1	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase family protein [Bacillaceae]
WP_341518228.1	D-alanyl-D-alanine carboxypeptidase DacB [Bacillus paramobilis]
WP_332631591.1	D-alanyl-D-alanine carboxypeptidase family protein [Halalkalibacter flavus]
WP_332697348.1	D-alanyl-D-alanine carboxypeptidase family protein [Halalkalibacter lacteus]
WP_378559710.1	D-alanyl-D-alanine carboxypeptidase family protein [Nocardia halotolerans]
WP_392561136.1	serine hydrolase [Orbus sturtevantii]
WP_412807612.1	D-alanyl-D-alanine carboxypeptidase family protein [Nocardia sichangensis]
WP_429650739.1	D-alanyl-D-alanine carboxypeptidase family protein [Aeribacillus pallidus]
WP_007910519.1	D-alanyl-D-alanine carboxypeptidase family protein [Ktedonobacter racemifer]
WP_016908711.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces xiaopingdaonensis]
WP_024026767.1	D-alanyl-D-alanine carboxypeptidase family protein [Neobacillus vireti]
WP_044747943.1	D-alanyl-D-alanine carboxypeptidase family protein [Aeribacillus alveayuensis]
WP_044747967.1	D-alanyl-D-alanine carboxypeptidase family protein [Aeribacillus alveayuensis]
WP_087677555.1	D-alanyl-D-alanine carboxypeptidase family protein [Garciella nitratireducens]
WP_087677563.1	D-alanyl-D-alanine carboxypeptidase family protein [Garciella nitratireducens]
WP_124563528.1	D-alanyl-D-alanine carboxypeptidase family protein [Ectobacillus antri]
WP_124563841.1	D-alanyl-D-alanine carboxypeptidase family protein [Ectobacillus antri]
WP_127357579.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces soli]
WP_138902644.1	D-alanyl-D-alanine carboxypeptidase family protein [Streptomyces albidochromogenes]
