ID	Cluster
WP_132034295.1	sulfatases
WP_135204502.1	sulfatases
WP_138853687.1	sulfatases
WP_146572722.1	sulfatases
WP_146583766.1	sulfatases
WP_148214261.1	sulfatases
WP_152286464.1	sulfatases
WP_154918396.1	sulfatases
WP_158514693.1	sulfatases
WP_165065230.1	sulfatases
WP_166830330.1	sulfatases
WP_170226910.1	sulfatases
WP_176595363.1	sulfatases
WP_182869041.1	sulfatases
WP_200278680.1	sulfatases
WP_200806843.1	sulfatases
WP_222840288.1	sulfatases
WP_245949265.1	sulfatases
WP_277481631.1	sulfatases
WP_346187945.1	sulfatases
WP_366184240.1	sulfatases
WP_373316547.1	sulfatases
WP_394667210.1	sulfatases
WP_430816212.1	sulfatases
WP_074995636.1	sulfatases
WP_100918511.1	sulfatases
WP_136467728.1	sulfatases
WP_145369594.1	sulfatases
WP_145384466.1	sulfatases
WP_190422112.1	sulfatases
WP_216182996.1	sulfatases
WP_243798081.1	sulfatases
WP_264618740.1	sulfatases
WP_264618772.1	sulfatases
WP_271829239.1	sulfatases
WP_284350841.1	sulfatases
WP_345255343.1	sulfatases
WP_345276417.1	sulfatases
WP_345276423.1	sulfatases
WP_346752158.1	sulfatases
WP_420824957.1	sulfatases
WP_435227041.1	sulfatases
WP_009779748.1	sulfatases
WP_092175967.1	sulfatases
WP_134490265.1	sulfatases
WP_142817850.1	sulfatases
WP_146514904.1	sulfatases
WP_146516901.1	sulfatases
WP_155599613.1	sulfatases
WP_155599896.1	sulfatases
WP_155711494.1	sulfatases
WP_158865846.1	sulfatases
WP_158865848.1	sulfatases
WP_172594411.1	sulfatases
WP_174990390.1	sulfatases
WP_184179860.1	sulfatases
WP_184179863.1	sulfatases
WP_188764048.1	sulfatases
WP_189727734.1	sulfatases
WP_223154612.1	sulfatases
WP_223154769.1	sulfatases
WP_228228346.1	sulfatases
WP_228228356.1	sulfatases
WP_230849450.1	sulfatases
WP_236978931.1	sulfatases
WP_242203584.1	sulfatases
WP_245764030.1	sulfatases
WP_248669452.1	sulfatases
WP_255719282.1	sulfatases
WP_261957545.1	sulfatases
WP_265989943.1	sulfatases
WP_274257879.1	sulfatases
WP_274315247.1	sulfatases
WP_274315943.1	sulfatases
WP_283393910.1	sulfatases
WP_319833122.1	sulfatases
WP_390621491.1	sulfatases
WP_435221988.1	sulfatases
WP_460543681.1	sulfatases
WP_464986905.1	sulfatases
WP_051567549.1	sulfatases
WP_051612421.1	sulfatases
WP_051790671.1	sulfatases
WP_076548983.1	sulfatases
WP_105473099.1	sulfatases
WP_105473101.1	sulfatases
WP_132988131.1	sulfatases
WP_136780486.1	sulfatases
WP_140926740.1	sulfatases
WP_144413817.1	sulfatases
WP_146368936.1	sulfatases
WP_146368968.1	sulfatases
WP_153556511.1	sulfatases
WP_153556870.1	sulfatases
WP_171182485.1	sulfatases
WP_179240981.1	sulfatases
WP_185674464.1	sulfatases
WP_213258227.1	sulfatases
WP_225794181.1	sulfatases
WP_225794182.1	sulfatases
WP_229669414.1	sulfatases
WP_239864121.1	sulfatases
WP_240050360.1	sulfatases
WP_249970064.1	sulfatases
WP_276166167.1	sulfatases
WP_283394206.1	sulfatases
WP_283394242.1	sulfatases
WP_286276709.1	sulfatases
WP_303276545.1	sulfatases
WP_305958504.1	sulfatases
WP_337993458.1	sulfatases
WP_349094109.1	sulfatases
WP_460517058.1	sulfatases
WP_460539138.1	sulfatases
WP_018630165.1	sulfatases
WP_101262994.1	sulfatases
WP_115867671.1	sulfatases
WP_154358526.1	sulfatases
WP_162385156.1	sulfatases
WP_165222313.1	sulfatases
WP_179002892.1	sulfatases
WP_183494242.1	sulfatases
WP_230981404.1	sulfatases
WP_273928367.1	sulfatases
WP_338392581.1	sulfatases
WP_343911878.1	sulfatases
WP_021776180.1	sulfatases
WP_021776201.1	sulfatases
WP_076499617.1	sulfatases
WP_090121151.1	sulfatases
WP_111613475.1	sulfatases
WP_139958279.1	sulfatases
WP_145054563.1	sulfatases
WP_145077578.1	sulfatases
WP_146530542.1	sulfatases
WP_146561614.1	sulfatases
WP_151889992.1	sulfatases
WP_157209161.1	sulfatases
WP_161433315.1	sulfatases
WP_169711700.1	sulfatases
WP_188216139.1	sulfatases
WP_199114356.1	sulfatases
WP_204971288.1	sulfatases
WP_209763608.1	sulfatases
WP_231043638.1	sulfatases
WP_239147571.1	sulfatases
WP_257667452.1	sulfatases
WP_345665016.1	sulfatases
WP_435893237.1	sulfatases
WP_008202729.1	sulfatases
WP_008611538.1	sulfatases
WP_008657961.1	sulfatases
WP_008698225.1	sulfatases
WP_012790261.1	sulfatases
WP_013621363.1	sulfatases
WP_013629492.1	sulfatases
WP_066475024.1	sulfatases
WP_082216226.1	sulfatases
WP_091696508.1	sulfatases
WP_136825889.1	sulfatases
WP_138834632.1	sulfatases
WP_138947903.1	sulfatases
WP_158856490.1	sulfatases
WP_165238196.1	sulfatases
WP_208344551.1	sulfatases
WP_211457507.1	sulfatases
WP_217699546.1	sulfatases
WP_221306134.1	sulfatases
WP_230224863.1	sulfatases
WP_230450159.1	sulfatases
WP_340341040.1	sulfatases
WP_366182560.1	sulfatases
WP_376919705.1	sulfatases
WP_382353531.1	sulfatases
WP_004299521.1	sulfatases
WP_015265976.1	sulfatases
WP_019028889.1	sulfatases
WP_044217260.1	sulfatases
WP_068845565.1	sulfatases
WP_081415720.1	sulfatases
WP_093287560.1	sulfatases
WP_108604923.1	sulfatases
WP_111708493.1	sulfatases
WP_111708494.1	sulfatases
WP_113958633.1	sulfatases
WP_113959224.1	sulfatases
WP_115869164.1	sulfatases
WP_128544269.1	sulfatases
WP_144075907.1	sulfatases
WP_146946988.1	sulfatases
WP_160626612.1	sulfatases
WP_166178203.1	sulfatases
WP_167898671.1	sulfatases
WP_169452874.1	sulfatases
WP_173093279.1	sulfatases
WP_188649512.1	sulfatases
WP_207534126.1	sulfatases
WP_211682759.1	sulfatases
WP_240099906.1	sulfatases
WP_240099908.1	sulfatases
WP_249968427.1	sulfatases
WP_249972289.1	sulfatases
WP_249973200.1	sulfatases
WP_263053007.1	sulfatases
WP_282038454.1	sulfatases
WP_282038459.1	sulfatases
WP_305079049.1	sulfatases
WP_379941505.1	sulfatases
WP_413112364.1	sulfatases
WP_428467886.1	sulfatases
WP_428751401.1	sulfatases
WP_428751402.1	sulfatases
WP_007276925.1	sulfatases
WP_007278702.1	sulfatases
WP_019991191.1	sulfatases
WP_028069053.1	sulfatases
WP_066555924.1	sulfatases
WP_081444809.1	sulfatases
WP_114404868.1	sulfatases
WP_114404910.1	sulfatases
WP_136574293.1	sulfatases
WP_145385119.1	sulfatases
WP_145434893.1	sulfatases
WP_150414239.1	sulfatases
WP_168221708.1	sulfatases
WP_197231326.1	sulfatases
WP_209900250.1	sulfatases
WP_212231811.1	sulfatases
WP_222623389.1	sulfatases
WP_235553506.1	sulfatases
WP_246420275.1	sulfatases
WP_253952422.1	sulfatases
WP_270878786.1	sulfatases
WP_319832818.1	sulfatases
WP_319833059.1	sulfatases
WP_345278321.1	sulfatases
WP_377177104.1	sulfatases
WP_418314089.1	sulfatases
WP_052094863.1	sulfatases
WP_089379803.1	sulfatases
WP_090704424.1	sulfatases
WP_091602847.1	sulfatases
WP_091686915.1	sulfatases
WP_092851589.1	sulfatases
WP_109263002.1	sulfatases
WP_111624945.1	sulfatases
WP_126310878.1	sulfatases
WP_126311631.1	sulfatases
WP_135249550.1	sulfatases
WP_141346326.1	sulfatases
WP_145304319.1	sulfatases
WP_145355786.1	sulfatases
WP_145357113.1	sulfatases
WP_145370494.1	sulfatases
WP_145371280.1	sulfatases
WP_149841224.1	sulfatases
WP_158900030.1	sulfatases
WP_159301617.1	sulfatases
WP_168433465.1	sulfatases
WP_184199668.1	sulfatases
WP_191143454.1	sulfatases
WP_198000580.1	sulfatases
WP_201741448.1	sulfatases
WP_205745003.1	sulfatases
WP_206095095.1	sulfatases
WP_207632721.1	sulfatases
WP_211313840.1	sulfatases
WP_211355772.1	sulfatases
WP_216180088.1	sulfatases
WP_216180450.1	sulfatases
WP_233131730.1	sulfatases
WP_233219174.1	sulfatases
WP_242083412.1	sulfatases
WP_262433789.1	sulfatases
WP_289998516.1	sulfatases
WP_390895517.1	sulfatases
WP_428907055.1	sulfatases
WP_437185365.1	sulfatases
WP_462850008.1	sulfatases
WP_462850099.1	sulfatases
WP_013995994.1	sulfatases
WP_026814588.1	sulfatases
WP_070115741.1	sulfatases
WP_077402050.1	sulfatases
WP_089892951.1	sulfatases
WP_104809912.1	sulfatases
WP_145312378.1	sulfatases
WP_145363032.1	sulfatases
WP_147931887.1	sulfatases
WP_154045194.1	sulfatases
WP_157899673.1	sulfatases
WP_161488181.1	sulfatases
WP_165070743.1	sulfatases
WP_189477654.1	sulfatases
WP_195897465.1	sulfatases
WP_200391101.1	sulfatases
WP_200463331.1	sulfatases
WP_200463379.1	sulfatases
WP_200466739.1	sulfatases
WP_206587607.1	sulfatases
WP_208617488.1	sulfatases
WP_279248689.1	sulfatases
WP_283396938.1	sulfatases
WP_283486882.1	sulfatases
WP_317833775.1	sulfatases
WP_345335677.1	sulfatases
WP_345335788.1	sulfatases
WP_345356250.1	sulfatases
WP_377477755.1	sulfatases
WP_379860302.1	sulfatases
WP_426902592.1	sulfatases
WP_437221987.1	sulfatases
WP_460765466.1	sulfatases
WP_006296888.1	sulfatases
WP_012171385.1	sulfatases
WP_013634815.1	sulfatases
WP_015754123.1	sulfatases
WP_015811134.1	sulfatases
WP_053137325.1	sulfatases
WP_073094306.1	sulfatases
WP_074658580.1	sulfatases
WP_084236965.1	sulfatases
WP_084265156.1	sulfatases
WP_109263346.1	sulfatases
WP_126727031.1	sulfatases
WP_133966644.1	sulfatases
WP_136078785.1	sulfatases
WP_138084329.1	sulfatases
WP_145234721.1	sulfatases
WP_145235407.1	sulfatases
WP_145257818.1	sulfatases
WP_145258371.1	sulfatases
WP_146577469.1	sulfatases
WP_146577973.1	sulfatases
WP_167185770.1	sulfatases
WP_184303646.1	sulfatases
WP_200349599.1	sulfatases
WP_218129548.1	sulfatases
WP_226729971.1	sulfatases
WP_240099923.1	sulfatases
WP_243323125.1	sulfatases
WP_245957785.1	sulfatases
WP_261344369.1	sulfatases
WP_277860182.1	sulfatases
WP_283431147.1	sulfatases
WP_309239902.1	sulfatases
WP_345277042.1	sulfatases
WP_345327866.1	sulfatases
WP_366184035.1	sulfatases
WP_374102866.1	sulfatases
WP_379715396.1	sulfatases
WP_379762285.1	sulfatases
WP_413237854.1	sulfatases
WP_460197649.1	sulfatases
WP_463524933.1	sulfatases
WP_018630182.1	sulfatases
WP_041127434.1	sulfatases
WP_048688042.1	sulfatases
WP_053179628.1	sulfatases
WP_075344069.1	sulfatases
WP_131890494.1	sulfatases
WP_136060402.1	sulfatases
WP_137404159.1	sulfatases
WP_137404180.1	sulfatases
WP_145033924.1	sulfatases
WP_145062686.1	sulfatases
WP_145084420.1	sulfatases
WP_152049383.1	sulfatases
WP_160626875.1	sulfatases
WP_160627265.1	sulfatases
WP_177137188.1	sulfatases
WP_183400805.1	sulfatases
WP_201683960.1	sulfatases
WP_201927151.1	sulfatases
WP_206292862.1	sulfatases
WP_214534546.1	sulfatases
WP_226695342.1	sulfatases
WP_235299520.1	sulfatases
WP_252110914.1	sulfatases
WP_257669246.1	sulfatases
WP_263051128.1	sulfatases
WP_263051129.1	sulfatases
WP_283487749.1	sulfatases
WP_312873313.1	sulfatases
WP_339586313.1	sulfatases
WP_344737621.1	sulfatases
WP_377094176.1	sulfatases
WP_377094182.1	sulfatases
WP_379714512.1	sulfatases
WP_017446609.1	sulfatases
WP_017446629.1	sulfatases
WP_018995547.1	sulfatases
WP_053193200.1	sulfatases
WP_084122230.1	sulfatases
WP_084122570.1	sulfatases
WP_089892782.1	sulfatases
WP_105473831.1	sulfatases
WP_105473837.1	sulfatases
WP_108601379.1	sulfatases
WP_111708222.1	sulfatases
WP_131296180.1	sulfatases
WP_144979846.1	sulfatases
WP_144981643.1	sulfatases
WP_147188609.1	sulfatases
WP_157582610.1	sulfatases
WP_164103868.1	sulfatases
WP_173837965.1	sulfatases
WP_184810146.1	sulfatases
WP_192009138.1	sulfatases
WP_204660566.1	sulfatases
WP_249248427.1	sulfatases
WP_274312649.1	sulfatases
WP_274316195.1	sulfatases
WP_283064823.1	sulfatases
WP_364679743.1	sulfatases
WP_379709609.1	sulfatases
WP_430810879.1	sulfatases
WP_437223326.1	sulfatases
WP_437224008.1	sulfatases
WP_015267760.1	sulfatases
WP_091868324.1	sulfatases
WP_096427725.1	sulfatases
WP_111426745.1	sulfatases
WP_136078416.1	sulfatases
WP_136078673.1	sulfatases
WP_136081019.1	sulfatases
WP_145050086.1	sulfatases
WP_157976701.1	sulfatases
WP_169417991.1	sulfatases
WP_169421684.1	sulfatases
WP_170252525.1	sulfatases
WP_182867181.1	sulfatases
WP_184096258.1	sulfatases
WP_194448328.1	sulfatases
WP_212189729.1	sulfatases
WP_216713932.1	sulfatases
WP_223443714.1	sulfatases
WP_229368298.1	sulfatases
WP_236617814.1	sulfatases
WP_255749834.1	sulfatases
WP_274150954.1	sulfatases
WP_277706320.1	sulfatases
WP_277858648.1	sulfatases
WP_277858895.1	sulfatases
WP_308984357.1	sulfatases
WP_317487450.1	sulfatases
WP_344195128.1	sulfatases
WP_405439682.1	sulfatases
WP_405450323.1	sulfatases
WP_430814956.1	sulfatases
WP_430814978.1	sulfatases
WP_460685487.1	sulfatases
WP_463524082.1	sulfatases
WP_015247914.1	sulfatases
WP_035570863.1	sulfatases
WP_054018224.1	sulfatases
WP_077340355.1	sulfatases
WP_077341837.1	sulfatases
WP_086543516.1	sulfatases
WP_111708183.1	sulfatases
WP_115374859.1	sulfatases
WP_141816223.1	sulfatases
WP_145028326.1	sulfatases
WP_145058623.1	sulfatases
WP_145058963.1	sulfatases
WP_154287074.1	sulfatases
WP_190082843.1	sulfatases
WP_194530157.1	sulfatases
WP_235017717.1	sulfatases
WP_237856458.1	sulfatases
WP_238325369.1	sulfatases
WP_242084433.1	sulfatases
WP_286663903.1	sulfatases
WP_338240117.1	sulfatases
WP_344956309.1	sulfatases
WP_390620705.1	sulfatases
WP_415267180.1	sulfatases
WP_415798502.1	sulfatases
WP_460544457.1	sulfatases
WP_026898080.1	sulfatases
WP_066253728.1	sulfatases
WP_075085129.1	sulfatases
WP_084122748.1	sulfatases
WP_091655020.1	sulfatases
WP_126174287.1	sulfatases
WP_128198888.1	sulfatases
WP_135875071.1	sulfatases
WP_139602393.1	sulfatases
WP_142064291.1	sulfatases
WP_144757921.1	sulfatases
WP_146524436.1	sulfatases
WP_146524439.1	sulfatases
WP_162340556.1	sulfatases
WP_162340557.1	sulfatases
WP_167188928.1	sulfatases
WP_182864645.1	sulfatases
WP_184342415.1	sulfatases
WP_199115489.1	sulfatases
WP_199444380.1	sulfatases
WP_200357853.1	sulfatases
WP_200357887.1	sulfatases
WP_244903397.1	sulfatases
WP_248727586.1	sulfatases
WP_302040975.1	sulfatases
WP_314031234.1	sulfatases
WP_340114618.1	sulfatases
WP_340114622.1	sulfatases
WP_345318958.1	sulfatases
WP_345336732.1	sulfatases
WP_349677392.1	sulfatases
WP_377369562.1	sulfatases
WP_436717105.1	sulfatases
WP_011291787.1	sulfatases
WP_026814761.1	sulfatases
WP_046577673.1	sulfatases
WP_075967093.1	sulfatases
WP_082433604.1	sulfatases
WP_090626016.1	sulfatases
WP_092575925.1	sulfatases
WP_099149794.1	sulfatases
WP_105748815.1	sulfatases
WP_130185387.1	sulfatases
WP_147136212.1	sulfatases
WP_154918395.1	sulfatases
WP_163395763.1	sulfatases
WP_165698004.1	sulfatases
WP_189361657.1	sulfatases
WP_189362550.1	sulfatases
WP_199758157.1	sulfatases
WP_203181564.1	sulfatases
WP_206579205.1	sulfatases
WP_206580117.1	sulfatases
WP_209272366.1	sulfatases
WP_209330763.1	sulfatases
WP_209331159.1	sulfatases
WP_246250800.1	sulfatases
WP_265990219.1	sulfatases
WP_274313255.1	sulfatases
WP_274313470.1	sulfatases
WP_277863156.1	sulfatases
WP_308984173.1	sulfatases
WP_319228010.1	sulfatases
WP_322607501.1	sulfatases
WP_330975330.1	sulfatases
WP_345092844.1	sulfatases
WP_345094102.1	sulfatases
WP_346755630.1	sulfatases
WP_346783069.1	sulfatases
WP_359764627.1	sulfatases
WP_010134780.1	sulfatases
WP_011647442.1	sulfatases
WP_014790585.1	sulfatases
WP_036182409.1	sulfatases
WP_048476881.1	sulfatases
WP_053086694.1	sulfatases
WP_083570683.1	sulfatases
WP_086087264.1	sulfatases
WP_096429410.1	sulfatases
WP_096430086.1	sulfatases
WP_131338236.1	sulfatases
WP_131498867.1	sulfatases
WP_145352065.1	sulfatases
WP_145371558.1	sulfatases
WP_145372761.1	sulfatases
WP_145417536.1	sulfatases
WP_152574965.1	sulfatases
WP_167606354.1	sulfatases
WP_177179670.1	sulfatases
WP_182844423.1	sulfatases
WP_182870339.1	sulfatases
WP_185004011.1	sulfatases
WP_189998465.1	sulfatases
WP_202027776.1	sulfatases
WP_206577961.1	sulfatases
WP_229367481.1	sulfatases
WP_236696354.1	sulfatases
WP_236959583.1	sulfatases
WP_246044443.1	sulfatases
WP_263361482.1	sulfatases
WP_265992699.1	sulfatases
WP_308216392.1	sulfatases
WP_316026466.1	sulfatases
WP_346189173.1	sulfatases
WP_354696576.1	sulfatases
WP_354696593.1	sulfatases
WP_400073116.1	sulfatases
WP_008680955.1	sulfatases
WP_013928553.1	sulfatases
WP_014018231.1	sulfatases
WP_014021651.1	sulfatases
WP_018475998.1	sulfatases
WP_025360719.1	sulfatases
WP_048642156.1	sulfatases
WP_048643121.1	sulfatases
WP_069960577.1	sulfatases
WP_072864255.1	sulfatases
WP_106683534.1	sulfatases
WP_111064313.1	sulfatases
WP_126618635.1	sulfatases
WP_136060925.1	sulfatases
WP_136065901.1	sulfatases
WP_144976349.1	sulfatases
WP_145056212.1	sulfatases
WP_167057322.1	sulfatases
WP_167190720.1	sulfatases
WP_185140164.1	sulfatases
WP_188182075.1	sulfatases
WP_199116740.1	sulfatases
WP_199736744.1	sulfatases
WP_203847254.1	sulfatases
WP_208300408.1	sulfatases
WP_229796814.1	sulfatases
WP_235958329.1	sulfatases
WP_243726130.1	sulfatases
WP_253525226.1	sulfatases
WP_253525407.1	sulfatases
WP_257667247.1	sulfatases
WP_277480628.1	sulfatases
WP_281633293.1	sulfatases
WP_290273174.1	sulfatases
WP_328739690.1	sulfatases
WP_435019141.1	sulfatases
WP_435020143.1	sulfatases
WP_460165970.1	sulfatases
WP_012325028.1	sulfatases
WP_045946526.1	sulfatases
WP_025764292.1	sulfatases
WP_100629059.1	sulfatases
WP_111706196.1	sulfatases
WP_149110019.1	sulfatases
WP_188243039.1	sulfatases
WP_189360840.1	sulfatases
WP_221435389.1	sulfatases
WP_202552374.1	sulfatases
WP_221435614.1	sulfatases
WP_230220283.1	sulfatases
WP_238750706.1	sulfatases
WP_243430100.1	sulfatases
WP_194450365.1	sulfatases
WP_194451761.1	sulfatases
WP_194531032.1	sulfatases
WP_255785019.1	sulfatases
WP_217698972.1	sulfatases
WP_250199321.1	sulfatases
WP_290325082.1	sulfatases
WP_345461095.1	sulfatases
WP_422475346.1	sulfatases
WP_430811945.1	sulfatases
WP_430811964.1	sulfatases
WP_460168057.1	sulfatases
WP_460168218.1	sulfatases
WP_430815675.1	sulfatases
WP_017257326.1	sulfatases
WP_017446827.1	sulfatases
WP_048445790.1	sulfatases
WP_052670650.1	sulfatases
WP_067659215.1	sulfatases
WP_096427399.1	sulfatases
WP_007276990.1	sulfatases
WP_007279349.1	sulfatases
WP_129129004.1	sulfatases
WP_133968435.1	sulfatases
WP_132217076.1	sulfatases
WP_132217116.1	sulfatases
WP_134246551.1	sulfatases
WP_137403623.1	sulfatases
WP_162658959.1	sulfatases
WP_169654653.1	sulfatases
WP_169659672.1	sulfatases
WP_169660214.1	sulfatases
WP_189562688.1	sulfatases
WP_217162993.1	sulfatases
WP_226695284.1	sulfatases
WP_244820290.1	sulfatases
WP_226771144.1	sulfatases
WP_282038442.1	sulfatases
WP_282038449.1	sulfatases
WP_302117475.1	sulfatases
WP_349244705.1	sulfatases
WP_378320870.1	sulfatases
WP_416620385.1	sulfatases
WP_336523684.1	sulfatases
WP_435021332.1	sulfatases
WP_007278341.1	sulfatases
WP_007278350.1	sulfatases
WP_068771247.1	sulfatases
WP_077540901.1	sulfatases
WP_083570684.1	sulfatases
WP_099149814.1	sulfatases
WP_111623112.1	sulfatases
WP_083570796.1	sulfatases
WP_127833104.1	sulfatases
WP_145031021.1	sulfatases
WP_126614561.1	sulfatases
WP_145062834.1	sulfatases
WP_145090431.1	sulfatases
WP_145091726.1	sulfatases
WP_089355428.1	sulfatases
WP_089380716.1	sulfatases
WP_143868393.1	sulfatases
WP_152573030.1	sulfatases
WP_146850346.1	sulfatases
WP_152757987.1	sulfatases
WP_144041775.1	sulfatases
WP_160589275.1	sulfatases
WP_144041776.1	sulfatases
WP_152757995.1	sulfatases
WP_160628201.1	sulfatases
WP_178930837.1	sulfatases
WP_160628236.1	sulfatases
WP_201676957.1	sulfatases
WP_201681806.1	sulfatases
WP_212227501.1	sulfatases
WP_193215041.1	sulfatases
WP_253155817.1	sulfatases
WP_253157162.1	sulfatases
WP_197441797.1	sulfatases
WP_259262687.1	sulfatases
WP_242935890.1	sulfatases
WP_259449381.1	sulfatases
WP_283225114.1	sulfatases
WP_319832349.1	sulfatases
WP_319832350.1	sulfatases
WP_276501721.1	sulfatases
WP_285629908.1	sulfatases
WP_371392652.1	sulfatases
WP_445438739.1	sulfatases
WP_445447082.1	sulfatases
WP_008680628.1	sulfatases
WP_018475056.1	sulfatases
WP_063691506.1	sulfatases
WP_046903111.1	sulfatases
WP_108742165.1	sulfatases
WP_108742199.1	sulfatases
WP_103944263.1	sulfatases
WP_145311390.1	sulfatases
WP_145360738.1	sulfatases
WP_145362925.1	sulfatases
WP_145384905.1	sulfatases
WP_145385009.1	sulfatases
WP_154286861.1	sulfatases
WP_163962695.1	sulfatases
WP_207394948.1	sulfatases
WP_228486404.1	sulfatases
WP_232102746.1	sulfatases
WP_232102793.1	sulfatases
WP_200463438.1	sulfatases
WP_252853838.1	sulfatases
WP_259619293.1	sulfatases
WP_309490877.1	sulfatases
WP_338238630.1	sulfatases
WP_343851208.1	sulfatases
WP_338242711.1	sulfatases
WP_345689076.1	sulfatases
WP_345689590.1	sulfatases
WP_345243552.1	sulfatases
WP_345737265.1	sulfatases
WP_381840119.1	sulfatases
WP_345266863.1	sulfatases
WP_419189015.1	sulfatases
WP_430809842.1	sulfatases
WP_419189060.1	sulfatases
WP_013621368.1	sulfatases
WP_013629291.1	sulfatases
WP_013629472.1	sulfatases
WP_052343393.1	sulfatases
WP_066627796.1	sulfatases
WP_082936528.1	sulfatases
WP_090627443.1	sulfatases
WP_093331343.1	sulfatases
WP_110359282.1	sulfatases
WP_093391335.1	sulfatases
WP_110359287.1	sulfatases
WP_145359894.1	sulfatases
WP_145375300.1	sulfatases
WP_145375465.1	sulfatases
WP_145418025.1	sulfatases
WP_148747721.1	sulfatases
WP_148747730.1	sulfatases
WP_161716367.1	sulfatases
WP_172178389.1	sulfatases
WP_194119652.1	sulfatases
WP_175169234.1	sulfatases
WP_200355917.1	sulfatases
WP_200355922.1	sulfatases
WP_216853179.1	sulfatases
WP_236957616.1	sulfatases
WP_265992697.1	sulfatases
WP_265992698.1	sulfatases
WP_274150656.1	sulfatases
WP_274150749.1	sulfatases
WP_317082541.1	sulfatases
WP_338238655.1	sulfatases
WP_338238756.1	sulfatases
WP_338239337.1	sulfatases
WP_345232368.1	sulfatases
WP_330109292.1	sulfatases
WP_369337198.1	sulfatases
WP_349743687.1	sulfatases
WP_369337976.1	sulfatases
WP_330927815.1	sulfatases
WP_343331814.1	sulfatases
WP_428467883.1	sulfatases
WP_408031568.1	sulfatases
WP_428751417.1	sulfatases
WP_386817790.1	sulfatases
WP_428868719.1	sulfatases
WP_386817904.1	sulfatases
WP_460512164.1	sulfatases
WP_007278330.1	sulfatases
WP_013994837.1	sulfatases
WP_020568218.1	sulfatases
WP_066084759.1	sulfatases
WP_066085348.1	sulfatases
WP_061496343.1	sulfatases
WP_073243027.1	sulfatases
WP_071397288.1	sulfatases
WP_084532446.1	sulfatases
WP_127996872.1	sulfatases
WP_137401898.1	sulfatases
WP_149115522.1	sulfatases
WP_169452668.1	sulfatases
WP_226333409.1	sulfatases
WP_230341476.1	sulfatases
WP_244919839.1	sulfatases
WP_246454803.1	sulfatases
WP_246581307.1	sulfatases
WP_318599343.1	sulfatases
WP_339967640.1	sulfatases
WP_341671821.1	sulfatases
WP_407838363.1	sulfatases
WP_435006099.1	sulfatases
WP_435015537.1	sulfatases
WP_428651477.1	sulfatases
WP_428651520.1	sulfatases
WP_411576242.1	sulfatases
WP_006981741.1	sulfatases
WP_008661556.1	sulfatases
WP_013995982.1	sulfatases
WP_041549976.1	sulfatases
WP_045801985.1	sulfatases
WP_068174754.1	sulfatases
WP_089238638.1	sulfatases
WP_099646805.1	sulfatases
WP_111258802.1	sulfatases
WP_114470569.1	sulfatases
WP_120261449.1	sulfatases
WP_131891286.1	sulfatases
WP_135264562.1	sulfatases
